Mark_ID,Student_ID,Course_ID,Assignment,Quiz,Mid_Sem,End_Sem,Total,Grade,Grade_Point
MRK19737,STU1974,CRS327,5,8,20,44,77,B+,8
MRK19738,STU1974,CRS328,7,6,20,23,56,C,6
MRK19739,STU1974,CRS329,10,4,26,28,68,B,7
MRK19740,STU1974,CRS330,7,10,16,49,82,A,9
MRK19741,STU1975,CRS321,7,4,20,24,55,C,6
MRK19742,STU1975,CRS322,8,4,16,22,50,C,6
MRK19743,STU1975,CRS323,9,10,11,23,53,C,6
MRK19744,STU1975,CRS324,6,5,30,50,91,A+,10
MRK19745,STU1975,CRS325,8,4,29,20,61,B,7
MRK19746,STU1975,CRS326,8,7,14,19,48,D,5
MRK19747,STU1975,CRS327,6,6,26,47,85,A,9
MRK19748,STU1975,CRS328,6,8,10,44,68,B,7
MRK19749,STU1975,CRS329,10,10,10,23,53,C,6
MRK19750,STU1975,CRS330,9,4,20,47,80,A,9
MRK19751,STU1976,CRS321,5,9,28,42,84,A,9
MRK19752,STU1976,CRS322,7,8,29,44,88,A,9
MRK19753,STU1976,CRS323,7,4,10,43,64,B,7
MRK19754,STU1976,CRS324,8,10,25,43,86,A,9
MRK19755,STU1976,CRS325,6,4,27,45,82,A,9
MRK19756,STU1976,CRS326,7,4,25,28,64,B,7
MRK19757,STU1976,CRS327,10,9,12,29,60,B,7
MRK19758,STU1976,CRS328,10,9,28,47,94,A+,10
MRK19759,STU1976,CRS329,8,5,24,20,57,C,6
MRK19760,STU1976,CRS330,6,4,30,49,89,A,9
MRK19761,STU1977,CRS321,7,6,29,19,61,B,7
MRK19762,STU1977,CRS322,9,9,22,50,90,A+,10
MRK19763,STU1977,CRS323,6,9,17,26,58,C,6
MRK19764,STU1977,CRS324,8,7,19,34,68,B,7
MRK19765,STU1977,CRS325,6,7,21,30,64,B,7
MRK19766,STU1977,CRS326,8,10,28,41,87,A,9
MRK19767,STU1977,CRS327,6,5,11,37,59,C,6
MRK19768,STU1977,CRS328,9,6,28,22,65,B,7
MRK19769,STU1977,CRS329,8,8,22,20,58,C,6
MRK19770,STU1977,CRS330,5,9,22,34,70,B+,8
MRK19771,STU1978,CRS321,8,4,28,28,68,B,7
MRK19772,STU1978,CRS322,6,10,12,28,56,C,6
MRK19773,STU1978,CRS323,6,7,22,32,67,B,7
MRK19774,STU1978,CRS324,8,6,10,29,53,C,6
MRK19775,STU1978,CRS325,6,9,15,46,76,B+,8
MRK19776,STU1978,CRS326,10,9,18,30,67,B,7
MRK19777,STU1978,CRS327,9,9,22,43,83,A,9
MRK19778,STU1978,CRS328,10,9,16,25,60,B,7
MRK19779,STU1978,CRS329,6,9,21,39,75,B+,8
MRK19780,STU1978,CRS330,7,9,20,21,57,C,6
MRK19781,STU1979,CRS321,6,10,11,41,68,B,7
MRK19782,STU1979,CRS322,7,7,27,28,69,B,7
MRK19783,STU1979,CRS323,10,7,29,39,85,A,9
MRK19784,STU1979,CRS324,10,6,25,34,75,B+,8
MRK19785,STU1979,CRS325,5,9,28,45,87,A,9
MRK19786,STU1979,CRS326,10,5,11,35,61,B,7
MRK19787,STU1979,CRS327,9,7,23,50,89,A,9
MRK19788,STU1979,CRS328,7,9,30,21,67,B,7
MRK19789,STU1979,CRS329,9,8,20,20,57,C,6
MRK19790,STU1979,CRS330,6,8,30,33,77,B+,8
MRK19791,STU1980,CRS321,6,6,14,23,49,D,5
MRK19792,STU1980,CRS322,8,8,28,47,91,A+,10
MRK19793,STU1980,CRS323,6,7,23,28,64,B,7
MRK19794,STU1980,CRS324,9,6,29,27,71,B+,8
MRK19795,STU1980,CRS325,6,9,10,37,62,B,7
MRK19796,STU1980,CRS326,7,6,18,30,61,B,7
MRK19797,STU1980,CRS327,9,10,25,49,93,A+,10
MRK19798,STU1980,CRS328,9,9,26,18,62,B,7
MRK19799,STU1980,CRS329,7,10,24,42,83,A,9
MRK19800,STU1980,CRS330,10,8,14,40,72,B+,8
MRK19801,STU1981,CRS331,10,5,21,35,71,B+,8
MRK19802,STU1981,CRS332,8,10,25,24,67,B,7
MRK19803,STU1981,CRS333,9,6,13,49,77,B+,8
MRK19804,STU1981,CRS334,6,4,30,34,74,B+,8
MRK19805,STU1981,CRS335,10,4,12,44,70,B+,8
MRK19806,STU1981,CRS336,9,6,21,25,61,B,7
MRK19807,STU1981,CRS337,5,5,18,44,72,B+,8
MRK19808,STU1981,CRS338,8,7,28,36,79,B+,8
MRK19809,STU1981,CRS339,5,4,16,19,44,D,5
MRK19810,STU1981,CRS340,7,6,29,36,78,B+,8
MRK19811,STU1982,CRS331,5,5,15,37,62,B,7
MRK19812,STU1982,CRS332,6,5,28,23,62,B,7
MRK19813,STU1982,CRS333,6,7,29,23,65,B,7
MRK19814,STU1982,CRS334,7,5,19,18,49,D,5
MRK19815,STU1982,CRS335,6,8,15,32,61,B,7
MRK19816,STU1982,CRS336,5,9,10,40,64,B,7
MRK19817,STU1982,CRS337,10,10,17,18,55,C,6
MRK19818,STU1982,CRS338,8,5,21,18,52,C,6
MRK19819,STU1982,CRS339,6,10,20,21,57,C,6
MRK19820,STU1982,CRS340,6,7,30,31,74,B+,8
MRK19821,STU1983,CRS331,5,10,23,33,71,B+,8
MRK19822,STU1983,CRS332,7,8,30,44,89,A,9
MRK19823,STU1983,CRS333,9,8,11,49,77,B+,8
MRK19824,STU1983,CRS334,9,8,30,45,92,A+,10
MRK19825,STU1983,CRS335,8,5,26,22,61,B,7
MRK19826,STU1983,CRS336,8,6,23,20,57,C,6
MRK19827,STU1983,CRS337,7,4,26,32,69,B,7
MRK19828,STU1983,CRS338,7,5,12,30,54,C,6
MRK19829,STU1983,CRS339,6,7,23,18,54,C,6
MRK19830,STU1983,CRS340,5,4,30,22,61,B,7
MRK19831,STU1984,CRS331,6,5,25,43,79,B+,8
MRK19832,STU1984,CRS332,5,8,12,46,71,B+,8
MRK19833,STU1984,CRS333,10,9,12,45,76,B+,8
MRK19834,STU1984,CRS334,5,6,21,25,57,C,6
MRK19835,STU1984,CRS335,9,5,27,18,59,C,6
MRK19836,STU1984,CRS336,8,4,24,21,57,C,6
MRK19837,STU1984,CRS337,10,10,20,27,67,B,7
MRK19838,STU1984,CRS338,6,9,19,42,76,B+,8
MRK19839,STU1984,CRS339,8,5,30,33,76,B+,8
MRK19840,STU1984,CRS340,6,6,26,21,59,C,6
MRK19841,STU1985,CRS331,8,7,28,46,89,A,9
MRK19842,STU1985,CRS332,9,8,18,28,63,B,7
MRK19843,STU1985,CRS333,8,5,14,40,67,B,7
MRK19844,STU1985,CRS334,6,4,28,48,86,A,9
MRK19845,STU1985,CRS335,7,6,16,30,59,C,6
MRK19846,STU1985,CRS336,6,7,18,31,62,B,7
MRK19847,STU1985,CRS337,7,5,27,45,84,A,9
MRK19848,STU1985,CRS338,8,7,18,39,72,B+,8
MRK19849,STU1985,CRS339,5,7,16,19,47,D,5
MRK19850,STU1985,CRS340,5,7,11,22,45,D,5
MRK19851,STU1986,CRS331,7,5,15,48,75,B+,8
MRK19852,STU1986,CRS332,9,5,28,25,67,B,7
MRK19853,STU1986,CRS333,7,10,26,24,67,B,7
MRK19854,STU1986,CRS334,7,9,14,25,55,C,6
MRK19855,STU1986,CRS335,7,7,23,41,78,B+,8
MRK19856,STU1986,CRS336,7,8,12,23,50,C,6
MRK19857,STU1986,CRS337,9,4,16,25,54,C,6
MRK19858,STU1986,CRS338,8,9,20,42,79,B+,8
MRK19859,STU1986,CRS339,7,4,24,38,73,B+,8
MRK19860,STU1986,CRS340,10,9,12,42,73,B+,8
MRK19861,STU1987,CRS331,9,7,14,36,66,B,7
MRK19862,STU1987,CRS332,5,9,27,18,59,C,6
MRK19863,STU1987,CRS333,9,10,30,19,68,B,7
MRK19864,STU1987,CRS334,5,8,10,23,46,D,5
MRK19865,STU1987,CRS335,6,5,24,27,62,B,7
MRK19866,STU1987,CRS336,9,10,19,21,59,C,6
MRK19867,STU1987,CRS337,9,4,19,20,52,C,6
MRK19868,STU1987,CRS338,10,7,13,23,53,C,6
MRK19869,STU1987,CRS339,6,5,10,18,39,F,0
MRK19870,STU1987,CRS340,5,7,20,28,60,B,7
MRK19871,STU1988,CRS331,10,6,17,43,76,B+,8
MRK19872,STU1988,CRS332,5,9,22,49,85,A,9
MRK19873,STU1988,CRS333,10,9,17,44,80,A,9
MRK19874,STU1988,CRS334,7,9,22,30,68,B,7
MRK19875,STU1988,CRS335,9,7,21,41,78,B+,8
MRK19876,STU1988,CRS336,7,10,23,40,80,A,9
MRK19877,STU1988,CRS337,7,4,12,40,63,B,7
MRK19878,STU1988,CRS338,5,6,10,48,69,B,7
MRK19879,STU1988,CRS339,10,6,21,36,73,B+,8
MRK19880,STU1988,CRS340,6,9,24,19,58,C,6
MRK19881,STU1989,CRS331,9,7,20,36,72,B+,8
MRK19882,STU1989,CRS332,9,10,20,43,82,A,9
MRK19883,STU1989,CRS333,10,6,11,32,59,C,6
MRK19884,STU1989,CRS334,5,4,28,20,57,C,6
MRK19885,STU1989,CRS335,7,4,23,19,53,C,6
MRK19886,STU1989,CRS336,9,7,30,26,72,B+,8
MRK19887,STU1989,CRS337,10,8,11,49,78,B+,8
MRK19888,STU1989,CRS338,10,10,16,50,86,A,9
MRK19889,STU1989,CRS339,7,9,22,44,82,A,9
MRK19890,STU1989,CRS340,8,7,15,21,51,C,6
MRK19891,STU1990,CRS331,6,5,16,24,51,C,6
MRK19892,STU1990,CRS332,9,6,20,39,74,B+,8
MRK19893,STU1990,CRS333,7,5,15,42,69,B,7
MRK19894,STU1990,CRS334,8,7,28,47,90,A+,10
MRK19895,STU1990,CRS335,9,4,16,32,61,B,7
MRK19896,STU1990,CRS336,10,4,28,31,73,B+,8
MRK19897,STU1990,CRS337,7,8,26,48,89,A,9
MRK19898,STU1990,CRS338,9,4,25,49,87,A,9
MRK19899,STU1990,CRS339,10,7,30,50,97,A+,10
MRK19900,STU1990,CRS340,9,10,16,42,77,B+,8
MRK19901,STU1991,CRS331,9,8,15,37,69,B,7
MRK19902,STU1991,CRS332,7,4,18,20,49,D,5
MRK19903,STU1991,CRS333,10,5,16,18,49,D,5
MRK19904,STU1991,CRS334,5,5,20,35,65,B,7
MRK19905,STU1991,CRS335,6,5,14,29,54,C,6
MRK19906,STU1991,CRS336,8,9,13,33,63,B,7
MRK19907,STU1991,CRS337,8,5,17,37,67,B,7
MRK19908,STU1991,CRS338,6,9,24,23,62,B,7
MRK19909,STU1991,CRS339,8,10,24,29,71,B+,8
MRK19910,STU1991,CRS340,9,10,24,32,75,B+,8
MRK19911,STU1992,CRS331,6,7,16,33,62,B,7
MRK19912,STU1992,CRS332,10,9,18,31,68,B,7
MRK19913,STU1992,CRS333,9,4,27,30,70,B+,8
MRK19914,STU1992,CRS334,10,8,28,33,79,B+,8
MRK19915,STU1992,CRS335,8,10,26,50,94,A+,10
MRK19916,STU1992,CRS336,5,5,24,21,55,C,6
MRK19917,STU1992,CRS337,7,8,21,31,67,B,7
MRK19918,STU1992,CRS338,10,8,10,33,61,B,7
MRK19919,STU1992,CRS339,10,10,29,32,81,A,9
MRK19920,STU1992,CRS340,6,7,23,49,85,A,9
MRK19921,STU1993,CRS331,8,8,30,49,95,A+,10
MRK19922,STU1993,CRS332,9,10,22,27,68,B,7
MRK19923,STU1993,CRS333,9,6,12,31,58,C,6
MRK19924,STU1993,CRS334,7,9,15,41,72,B+,8
MRK19925,STU1993,CRS335,5,6,28,20,59,C,6
MRK19926,STU1993,CRS336,8,6,24,49,87,A,9
MRK19927,STU1993,CRS337,7,4,21,47,79,B+,8
MRK19928,STU1993,CRS338,5,4,20,47,76,B+,8
MRK19929,STU1993,CRS339,9,10,11,46,76,B+,8
MRK19930,STU1993,CRS340,10,5,30,46,91,A+,10
MRK19931,STU1994,CRS331,10,5,22,50,87,A,9
MRK19932,STU1994,CRS332,6,6,23,34,69,B,7
MRK19933,STU1994,CRS333,10,9,22,35,76,B+,8
MRK19934,STU1994,CRS334,8,8,10,25,51,C,6
MRK19935,STU1994,CRS335,8,4,17,46,75,B+,8
MRK19936,STU1994,CRS336,5,9,24,24,62,B,7
MRK19937,STU1994,CRS337,8,5,15,37,65,B,7
MRK19938,STU1994,CRS338,6,9,21,19,55,C,6
MRK19939,STU1994,CRS339,10,4,28,24,66,B,7
MRK19940,STU1994,CRS340,7,8,18,24,57,C,6
MRK19941,STU1995,CRS331,5,10,14,40,69,B,7
MRK19942,STU1995,CRS332,6,7,19,22,54,C,6
MRK19943,STU1995,CRS333,7,9,18,27,61,B,7
MRK19944,STU1995,CRS334,7,7,22,50,86,A,9
MRK19945,STU1995,CRS335,10,5,22,47,84,A,9
MRK19946,STU1995,CRS336,7,6,14,49,76,B+,8
MRK19947,STU1995,CRS337,10,8,20,32,70,B+,8
MRK19948,STU1995,CRS338,9,4,23,22,58,C,6
MRK19949,STU1995,CRS339,7,9,19,36,71,B+,8
MRK19950,STU1995,CRS340,5,4,22,36,67,B,7
MRK19951,STU1996,CRS331,5,7,27,41,80,A,9
MRK19952,STU1996,CRS332,5,7,28,46,86,A,9
MRK19953,STU1996,CRS333,5,6,29,44,84,A,9
MRK19954,STU1996,CRS334,8,6,26,41,81,A,9
MRK19955,STU1996,CRS335,10,10,26,31,77,B+,8
MRK19956,STU1996,CRS336,9,5,10,22,46,D,5
MRK19957,STU1996,CRS337,5,6,20,47,78,B+,8
MRK19958,STU1996,CRS338,6,8,14,50,78,B+,8
MRK19959,STU1996,CRS339,5,4,28,31,68,B,7
MRK19960,STU1996,CRS340,9,8,19,39,75,B+,8
MRK19961,STU1997,CRS331,10,6,26,50,92,A+,10
MRK19962,STU1997,CRS332,6,7,23,47,83,A,9
MRK19963,STU1997,CRS333,6,4,29,32,71,B+,8
MRK19964,STU1997,CRS334,5,8,12,42,67,B,7
MRK19965,STU1997,CRS335,7,7,28,49,91,A+,10
MRK19966,STU1997,CRS336,7,8,25,37,77,B+,8
MRK19967,STU1997,CRS337,10,5,14,46,75,B+,8
MRK19968,STU1997,CRS338,9,5,25,25,64,B,7
MRK19969,STU1997,CRS339,10,10,24,50,94,A+,10
MRK19970,STU1997,CRS340,8,6,10,19,43,D,5
MRK19971,STU1998,CRS331,6,5,28,41,80,A,9
MRK19972,STU1998,CRS332,5,5,10,29,49,D,5
MRK19973,STU1998,CRS333,10,6,23,41,80,A,9
MRK19974,STU1998,CRS334,10,7,12,34,63,B,7
MRK19975,STU1998,CRS335,5,6,22,28,61,B,7
MRK19976,STU1998,CRS336,9,5,28,30,72,B+,8
MRK19977,STU1998,CRS337,6,9,14,24,53,C,6
MRK19978,STU1998,CRS338,5,6,22,18,51,C,6
MRK19979,STU1998,CRS339,8,10,11,29,58,C,6
MRK19980,STU1998,CRS340,7,9,13,23,52,C,6
MRK19981,STU1999,CRS331,10,5,21,48,84,A,9
MRK19982,STU1999,CRS332,8,9,28,46,91,A+,10
MRK19983,STU1999,CRS333,10,8,23,37,78,B+,8
MRK19984,STU1999,CRS334,6,8,27,29,70,B+,8
MRK19985,STU1999,CRS335,7,6,27,20,60,B,7
MRK19986,STU1999,CRS336,6,6,25,36,73,B+,8
MRK19987,STU1999,CRS337,9,8,29,31,77,B+,8
MRK19988,STU1999,CRS338,5,8,27,29,69,B,7
MRK19989,STU1999,CRS339,5,4,14,31,54,C,6
MRK19990,STU1999,CRS340,9,8,26,18,61,B,7
MRK19991,STU2000,CRS331,7,5,25,43,80,A,9
MRK19992,STU2000,CRS332,10,8,30,25,73,B+,8
MRK19993,STU2000,CRS333,8,5,15,19,47,D,5
MRK19994,STU2000,CRS334,5,10,29,40,84,A,9
MRK19995,STU2000,CRS335,8,7,24,44,83,A,9
MRK19996,STU2000,CRS336,7,7,16,31,61,B,7
MRK19997,STU2000,CRS337,7,4,22,36,69,B,7
MRK19998,STU2000,CRS338,7,7,10,21,45,D,5
MRK19999,STU2000,CRS339,9,5,13,36,63,B,7
MRK20000,STU2000,CRS340,6,6,27,40,79,B+,8
MRK20001,STU2001,CRS331,5,6,15,48,74,B+,8
MRK20002,STU2001,CRS332,5,4,11,39,59,C,6
MRK20003,STU2001,CRS333,5,5,25,49,84,A,9
MRK20004,STU2001,CRS334,6,10,24,46,86,A,9
MRK20005,STU2001,CRS335,6,5,13,43,67,B,7
MRK20006,STU2001,CRS336,10,10,28,31,79,B+,8
MRK20007,STU2001,CRS337,5,7,26,19,57,C,6
MRK20008,STU2001,CRS338,7,4,29,35,75,B+,8
MRK20009,STU2001,CRS339,10,5,15,28,58,C,6
MRK20010,STU2001,CRS340,10,9,23,26,68,B,7
MRK20011,STU2002,CRS331,7,10,28,23,68,B,7
MRK20012,STU2002,CRS332,6,6,11,47,70,B+,8
MRK20013,STU2002,CRS333,7,10,12,40,69,B,7
MRK20014,STU2002,CRS334,9,5,23,20,57,C,6
MRK20015,STU2002,CRS335,7,8,10,36,61,B,7
MRK20016,STU2002,CRS336,10,7,30,33,80,A,9
MRK20017,STU2002,CRS337,9,4,27,19,59,C,6
MRK20018,STU2002,CRS338,9,7,18,25,59,C,6
MRK20019,STU2002,CRS339,10,9,18,45,82,A,9
MRK20020,STU2002,CRS340,5,4,11,47,67,B,7
MRK20021,STU2003,CRS331,8,6,25,21,60,B,7
MRK20022,STU2003,CRS332,7,9,16,18,50,C,6
MRK20023,STU2003,CRS333,5,6,12,45,68,B,7
MRK20024,STU2003,CRS334,9,6,21,25,61,B,7
MRK20025,STU2003,CRS335,8,4,22,47,81,A,9
MRK20026,STU2003,CRS336,7,7,29,42,85,A,9
MRK20027,STU2003,CRS337,9,9,25,43,86,A,9
MRK20028,STU2003,CRS338,6,4,26,40,76,B+,8
MRK20029,STU2003,CRS339,10,4,17,39,70,B+,8
MRK20030,STU2003,CRS340,10,5,10,20,45,D,5
MRK20031,STU2004,CRS331,6,7,19,27,59,C,6
MRK20032,STU2004,CRS332,8,6,18,23,55,C,6
MRK20033,STU2004,CRS333,7,10,14,50,81,A,9
MRK20034,STU2004,CRS334,8,4,28,47,87,A,9
MRK20035,STU2004,CRS335,6,5,24,45,80,A,9
MRK20036,STU2004,CRS336,10,9,16,24,59,C,6
MRK20037,STU2004,CRS337,10,8,14,47,79,B+,8
MRK20038,STU2004,CRS338,6,9,26,29,70,B+,8
MRK20039,STU2004,CRS339,5,5,15,20,45,D,5
MRK20040,STU2004,CRS340,5,10,23,47,85,A,9
MRK20041,STU2005,CRS331,8,6,23,21,58,C,6
MRK20042,STU2005,CRS332,5,6,25,50,86,A,9
MRK20043,STU2005,CRS333,6,9,20,28,63,B,7
MRK20044,STU2005,CRS334,10,9,13,48,80,A,9
MRK20045,STU2005,CRS335,9,5,25,42,81,A,9
MRK20046,STU2005,CRS336,8,4,27,44,83,A,9
MRK20047,STU2005,CRS337,5,5,18,36,64,B,7
MRK20048,STU2005,CRS338,7,5,18,22,52,C,6
MRK20049,STU2005,CRS339,5,9,26,23,63,B,7
MRK20050,STU2005,CRS340,6,8,13,45,72,B+,8
MRK20051,STU2006,CRS331,10,8,12,36,66,B,7
MRK20052,STU2006,CRS332,9,4,26,33,72,B+,8
MRK20053,STU2006,CRS333,7,7,10,22,46,D,5
MRK20054,STU2006,CRS334,10,7,14,47,78,B+,8
MRK20055,STU2006,CRS335,7,4,17,39,67,B,7
MRK20056,STU2006,CRS336,10,5,30,30,75,B+,8
MRK20057,STU2006,CRS337,6,5,21,42,74,B+,8
MRK20058,STU2006,CRS338,9,6,15,50,80,A,9
MRK20059,STU2006,CRS339,5,9,19,36,69,B,7
MRK20060,STU2006,CRS340,9,6,15,44,74,B+,8
MRK20061,STU2007,CRS331,9,9,10,44,72,B+,8
MRK20062,STU2007,CRS332,6,9,16,22,53,C,6
MRK20063,STU2007,CRS333,8,9,30,47,94,A+,10
MRK20064,STU2007,CRS334,8,9,17,39,73,B+,8
MRK20065,STU2007,CRS335,9,7,18,33,67,B,7
MRK20066,STU2007,CRS336,7,8,11,22,48,D,5
MRK20067,STU2007,CRS337,10,5,21,27,63,B,7
MRK20068,STU2007,CRS338,7,9,28,30,74,B+,8
MRK20069,STU2007,CRS339,8,5,20,36,69,B,7
MRK20070,STU2007,CRS340,5,10,12,49,76,B+,8
MRK20071,STU2008,CRS331,10,6,27,30,73,B+,8
MRK20072,STU2008,CRS332,9,4,21,35,69,B,7
MRK20073,STU2008,CRS333,7,8,11,18,44,D,5
MRK20074,STU2008,CRS334,9,7,10,38,64,B,7
MRK20075,STU2008,CRS335,8,8,20,25,61,B,7
MRK20076,STU2008,CRS336,8,5,10,28,51,C,6
MRK20077,STU2008,CRS337,5,7,22,40,74,B+,8
MRK20078,STU2008,CRS338,6,8,16,36,66,B,7
MRK20079,STU2008,CRS339,5,6,10,27,48,D,5
MRK20080,STU2008,CRS340,10,6,14,41,71,B+,8
MRK20081,STU2009,CRS331,10,10,18,50,88,A,9
MRK20082,STU2009,CRS332,6,7,29,42,84,A,9
MRK20083,STU2009,CRS333,8,9,23,50,90,A+,10
MRK20084,STU2009,CRS334,6,4,19,26,55,C,6
MRK20085,STU2009,CRS335,9,7,23,43,82,A,9
MRK20086,STU2009,CRS336,8,8,19,33,68,B,7
MRK20087,STU2009,CRS337,8,9,22,26,65,B,7
MRK20088,STU2009,CRS338,9,9,19,25,62,B,7
MRK20089,STU2009,CRS339,5,6,20,39,70,B+,8
MRK20090,STU2009,CRS340,8,4,13,24,49,D,5
MRK20091,STU2010,CRS331,9,4,25,40,78,B+,8
MRK20092,STU2010,CRS332,7,7,29,36,79,B+,8
MRK20093,STU2010,CRS333,5,8,30,41,84,A,9
MRK20094,STU2010,CRS334,6,4,27,27,64,B,7
MRK20095,STU2010,CRS335,5,4,10,49,68,B,7
MRK20096,STU2010,CRS336,6,5,30,39,80,A,9
MRK20097,STU2010,CRS337,7,10,24,18,59,C,6
MRK20098,STU2010,CRS338,8,4,14,25,51,C,6
MRK20099,STU2010,CRS339,7,9,10,44,70,B+,8
MRK20100,STU2010,CRS340,7,7,19,22,55,C,6
MRK20101,STU2011,CRS331,7,10,20,46,83,A,9
MRK20102,STU2011,CRS332,8,10,19,41,78,B+,8
MRK20103,STU2011,CRS333,8,6,27,23,64,B,7
MRK20104,STU2011,CRS334,5,6,20,34,65,B,7
MRK20105,STU2011,CRS335,10,6,23,28,67,B,7
MRK20106,STU2011,CRS336,6,8,13,49,76,B+,8
MRK20107,STU2011,CRS337,9,5,28,20,62,B,7
MRK20108,STU2011,CRS338,8,4,18,32,62,B,7
MRK20109,STU2011,CRS339,8,10,18,38,74,B+,8
MRK20110,STU2011,CRS340,6,10,27,44,87,A,9
MRK20111,STU2012,CRS331,9,4,25,31,69,B,7
MRK20112,STU2012,CRS332,10,5,21,45,81,A,9
MRK20113,STU2012,CRS333,6,7,27,38,78,B+,8
MRK20114,STU2012,CRS334,10,5,29,47,91,A+,10
MRK20115,STU2012,CRS335,7,8,24,38,77,B+,8
MRK20116,STU2012,CRS336,7,4,20,25,56,C,6
MRK20117,STU2012,CRS337,6,10,11,36,63,B,7
MRK20118,STU2012,CRS338,5,8,20,31,64,B,7
MRK20119,STU2012,CRS339,8,4,19,48,79,B+,8
MRK20120,STU2012,CRS340,10,9,21,41,81,A,9
MRK20121,STU2013,CRS331,8,4,15,35,62,B,7
MRK20122,STU2013,CRS332,9,10,24,40,83,A,9
MRK20123,STU2013,CRS333,7,10,16,45,78,B+,8
MRK20124,STU2013,CRS334,7,5,14,39,65,B,7
MRK20125,STU2013,CRS335,8,8,16,18,50,C,6
MRK20126,STU2013,CRS336,5,6,15,31,57,C,6
MRK20127,STU2013,CRS337,9,4,11,33,57,C,6
MRK20128,STU2013,CRS338,8,10,10,22,50,C,6
MRK20129,STU2013,CRS339,9,6,29,50,94,A+,10
MRK20130,STU2013,CRS340,5,4,23,28,60,B,7
MRK20131,STU2014,CRS331,9,5,16,31,61,B,7
MRK20132,STU2014,CRS332,8,5,26,32,71,B+,8
MRK20133,STU2014,CRS333,9,10,19,43,81,A,9
MRK20134,STU2014,CRS334,6,8,15,20,49,D,5
MRK20135,STU2014,CRS335,10,6,23,31,70,B+,8
MRK20136,STU2014,CRS336,5,5,18,26,54,C,6
MRK20137,STU2014,CRS337,10,8,15,39,72,B+,8
MRK20138,STU2014,CRS338,5,10,23,19,57,C,6
MRK20139,STU2014,CRS339,10,8,17,45,80,A,9
MRK20140,STU2014,CRS340,6,5,30,26,67,B,7
MRK20141,STU2015,CRS331,8,9,30,28,75,B+,8
MRK20142,STU2015,CRS332,7,9,30,28,74,B+,8
MRK20143,STU2015,CRS333,6,8,21,38,73,B+,8
MRK20144,STU2015,CRS334,6,5,20,43,74,B+,8
MRK20145,STU2015,CRS335,9,10,30,20,69,B,7
MRK20146,STU2015,CRS336,8,10,28,38,84,A,9
MRK20147,STU2015,CRS337,6,6,17,24,53,C,6
MRK20148,STU2015,CRS338,5,5,11,34,55,C,6
MRK20149,STU2015,CRS339,9,10,17,31,67,B,7
MRK20150,STU2015,CRS340,7,5,23,30,65,B,7
MRK20151,STU2016,CRS331,9,9,29,40,87,A,9
MRK20152,STU2016,CRS332,10,10,19,32,71,B+,8
MRK20153,STU2016,CRS333,8,6,16,40,70,B+,8
MRK20154,STU2016,CRS334,7,4,17,48,76,B+,8
MRK20155,STU2016,CRS335,10,6,12,50,78,B+,8
MRK20156,STU2016,CRS336,10,8,14,21,53,C,6
MRK20157,STU2016,CRS337,5,10,15,50,80,A,9
MRK20158,STU2016,CRS338,5,10,28,19,62,B,7
MRK20159,STU2016,CRS339,7,10,30,34,81,A,9
MRK20160,STU2016,CRS340,10,8,28,48,94,A+,10
MRK20161,STU2017,CRS331,5,8,24,37,74,B+,8
MRK20162,STU2017,CRS332,9,5,29,30,73,B+,8
MRK20163,STU2017,CRS333,6,4,12,39,61,B,7
MRK20164,STU2017,CRS334,9,9,13,26,57,C,6
MRK20165,STU2017,CRS335,5,8,11,32,56,C,6
MRK20166,STU2017,CRS336,5,4,18,31,58,C,6
MRK20167,STU2017,CRS337,7,7,30,24,68,B,7
MRK20168,STU2017,CRS338,6,6,20,45,77,B+,8
MRK20169,STU2017,CRS339,6,9,12,49,76,B+,8
MRK20170,STU2017,CRS340,6,10,18,29,63,B,7
MRK20171,STU2018,CRS331,7,8,24,34,73,B+,8
MRK20172,STU2018,CRS332,8,8,19,50,85,A,9
MRK20173,STU2018,CRS333,7,8,10,19,44,D,5
MRK20174,STU2018,CRS334,6,9,28,28,71,B+,8
MRK20175,STU2018,CRS335,6,10,14,37,67,B,7
MRK20176,STU2018,CRS336,10,7,16,40,73,B+,8
MRK20177,STU2018,CRS337,5,8,27,31,71,B+,8
MRK20178,STU2018,CRS338,9,8,21,46,84,A,9
MRK20179,STU2018,CRS339,9,6,25,31,71,B+,8
MRK20180,STU2018,CRS340,10,8,24,23,65,B,7
MRK20181,STU2019,CRS331,9,8,11,31,59,C,6
MRK20182,STU2019,CRS332,5,10,16,35,66,B,7
MRK20183,STU2019,CRS333,5,10,24,39,78,B+,8
MRK20184,STU2019,CRS334,7,7,24,26,64,B,7
MRK20185,STU2019,CRS335,5,10,24,21,60,B,7
MRK20186,STU2019,CRS336,10,5,16,39,70,B+,8
MRK20187,STU2019,CRS337,10,8,26,29,73,B+,8
MRK20188,STU2019,CRS338,10,5,25,48,88,A,9
MRK20189,STU2019,CRS339,9,4,21,42,76,B+,8
MRK20190,STU2019,CRS340,6,5,26,50,87,A,9
MRK20191,STU2020,CRS331,5,8,18,42,73,B+,8
MRK20192,STU2020,CRS332,7,6,27,35,75,B+,8
MRK20193,STU2020,CRS333,6,9,30,24,69,B,7
MRK20194,STU2020,CRS334,8,5,11,42,66,B,7
MRK20195,STU2020,CRS335,6,4,22,42,74,B+,8
