Attendance_ID,Student_ID,Course_ID,Classes_Conducted,Classes_Attended,Attendance_Percentage
ATT15653,STU1566,CRS263,45,40,88.89
ATT15654,STU1566,CRS264,45,40,88.89
ATT15655,STU1566,CRS265,45,40,88.89
ATT15656,STU1566,CRS266,45,40,88.89
ATT15657,STU1566,CRS267,45,40,88.89
ATT15658,STU1566,CRS268,45,40,88.89
ATT15659,STU1566,CRS269,45,40,88.89
ATT15660,STU1566,CRS270,45,40,88.89
ATT15661,STU1567,CRS261,45,34,75.56
ATT15662,STU1567,CRS262,45,34,75.56
ATT15663,STU1567,CRS263,45,34,75.56
ATT15664,STU1567,CRS264,45,34,75.56
ATT15665,STU1567,CRS265,45,34,75.56
ATT15666,STU1567,CRS266,45,34,75.56
ATT15667,STU1567,CRS267,45,34,75.56
ATT15668,STU1567,CRS268,45,34,75.56
ATT15669,STU1567,CRS269,45,34,75.56
ATT15670,STU1567,CRS270,45,34,75.56
ATT15671,STU1568,CRS261,45,40,88.89
ATT15672,STU1568,CRS262,45,40,88.89
ATT15673,STU1568,CRS263,45,40,88.89
ATT15674,STU1568,CRS264,45,40,88.89
ATT15675,STU1568,CRS265,45,40,88.89
ATT15676,STU1568,CRS266,45,40,88.89
ATT15677,STU1568,CRS267,45,40,88.89
ATT15678,STU1568,CRS268,45,40,88.89
ATT15679,STU1568,CRS269,45,40,88.89
ATT15680,STU1568,CRS270,45,40,88.89
ATT15681,STU1569,CRS261,45,37,82.22
ATT15682,STU1569,CRS262,45,37,82.22
ATT15683,STU1569,CRS263,45,37,82.22
ATT15684,STU1569,CRS264,45,37,82.22
ATT15685,STU1569,CRS265,45,37,82.22
ATT15686,STU1569,CRS266,45,37,82.22
ATT15687,STU1569,CRS267,45,37,82.22
ATT15688,STU1569,CRS268,45,37,82.22
ATT15689,STU1569,CRS269,45,37,82.22
ATT15690,STU1569,CRS270,45,37,82.22
ATT15691,STU1570,CRS261,45,38,84.44
ATT15692,STU1570,CRS262,45,38,84.44
ATT15693,STU1570,CRS263,45,38,84.44
ATT15694,STU1570,CRS264,45,38,84.44
ATT15695,STU1570,CRS265,45,38,84.44
ATT15696,STU1570,CRS266,45,38,84.44
ATT15697,STU1570,CRS267,45,38,84.44
ATT15698,STU1570,CRS268,45,38,84.44
ATT15699,STU1570,CRS269,45,38,84.44
ATT15700,STU1570,CRS270,45,38,84.44
ATT15701,STU1571,CRS261,45,38,84.44
ATT15702,STU1571,CRS262,45,38,84.44
ATT15703,STU1571,CRS263,45,38,84.44
ATT15704,STU1571,CRS264,45,38,84.44
ATT15705,STU1571,CRS265,45,38,84.44
ATT15706,STU1571,CRS266,45,38,84.44
ATT15707,STU1571,CRS267,45,38,84.44
ATT15708,STU1571,CRS268,45,38,84.44
ATT15709,STU1571,CRS269,45,38,84.44
ATT15710,STU1571,CRS270,45,38,84.44
ATT15711,STU1572,CRS261,45,41,91.11
ATT15712,STU1572,CRS262,45,41,91.11
ATT15713,STU1572,CRS263,45,41,91.11
ATT15714,STU1572,CRS264,45,41,91.11
ATT15715,STU1572,CRS265,45,41,91.11
ATT15716,STU1572,CRS266,45,41,91.11
ATT15717,STU1572,CRS267,45,41,91.11
ATT15718,STU1572,CRS268,45,41,91.11
ATT15719,STU1572,CRS269,45,41,91.11
ATT15720,STU1572,CRS270,45,41,91.11
ATT15721,STU1573,CRS261,45,36,80.0
ATT15722,STU1573,CRS262,45,36,80.0
ATT15723,STU1573,CRS263,45,36,80.0
ATT15724,STU1573,CRS264,45,36,80.0
ATT15725,STU1573,CRS265,45,36,80.0
ATT15726,STU1573,CRS266,45,36,80.0
ATT15727,STU1573,CRS267,45,36,80.0
ATT15728,STU1573,CRS268,45,36,80.0
ATT15729,STU1573,CRS269,45,36,80.0
ATT15730,STU1573,CRS270,45,36,80.0
ATT15731,STU1574,CRS261,45,43,95.56
ATT15732,STU1574,CRS262,45,43,95.56
ATT15733,STU1574,CRS263,45,43,95.56
ATT15734,STU1574,CRS264,45,43,95.56
ATT15735,STU1574,CRS265,45,43,95.56
ATT15736,STU1574,CRS266,45,43,95.56
ATT15737,STU1574,CRS267,45,43,95.56
ATT15738,STU1574,CRS268,45,43,95.56
ATT15739,STU1574,CRS269,45,43,95.56
ATT15740,STU1574,CRS270,45,43,95.56
ATT15741,STU1575,CRS261,45,43,95.56
ATT15742,STU1575,CRS262,45,43,95.56
ATT15743,STU1575,CRS263,45,43,95.56
ATT15744,STU1575,CRS264,45,43,95.56
ATT15745,STU1575,CRS265,45,43,95.56
ATT15746,STU1575,CRS266,45,43,95.56
ATT15747,STU1575,CRS267,45,43,95.56
ATT15748,STU1575,CRS268,45,43,95.56
ATT15749,STU1575,CRS269,45,43,95.56
ATT15750,STU1575,CRS270,45,43,95.56
ATT15751,STU1576,CRS261,45,43,95.56
ATT15752,STU1576,CRS262,45,43,95.56
ATT15753,STU1576,CRS263,45,43,95.56
ATT15754,STU1576,CRS264,45,43,95.56
ATT15755,STU1576,CRS265,45,43,95.56
ATT15756,STU1576,CRS266,45,43,95.56
ATT15757,STU1576,CRS267,45,43,95.56
ATT15758,STU1576,CRS268,45,43,95.56
ATT15759,STU1576,CRS269,45,43,95.56
ATT15760,STU1576,CRS270,45,43,95.56
ATT15761,STU1577,CRS261,45,37,82.22
ATT15762,STU1577,CRS262,45,37,82.22
ATT15763,STU1577,CRS263,45,37,82.22
ATT15764,STU1577,CRS264,45,37,82.22
ATT15765,STU1577,CRS265,45,37,82.22
ATT15766,STU1577,CRS266,45,37,82.22
ATT15767,STU1577,CRS267,45,37,82.22
ATT15768,STU1577,CRS268,45,37,82.22
ATT15769,STU1577,CRS269,45,37,82.22
ATT15770,STU1577,CRS270,45,37,82.22
ATT15771,STU1578,CRS261,45,42,93.33
ATT15772,STU1578,CRS262,45,42,93.33
ATT15773,STU1578,CRS263,45,42,93.33
ATT15774,STU1578,CRS264,45,42,93.33
ATT15775,STU1578,CRS265,45,42,93.33
ATT15776,STU1578,CRS266,45,42,93.33
ATT15777,STU1578,CRS267,45,42,93.33
ATT15778,STU1578,CRS268,45,42,93.33
ATT15779,STU1578,CRS269,45,42,93.33
ATT15780,STU1578,CRS270,45,42,93.33
ATT15781,STU1579,CRS261,45,43,95.56
ATT15782,STU1579,CRS262,45,43,95.56
ATT15783,STU1579,CRS263,45,43,95.56
ATT15784,STU1579,CRS264,45,43,95.56
ATT15785,STU1579,CRS265,45,43,95.56
ATT15786,STU1579,CRS266,45,43,95.56
ATT15787,STU1579,CRS267,45,43,95.56
ATT15788,STU1579,CRS268,45,43,95.56
ATT15789,STU1579,CRS269,45,43,95.56
ATT15790,STU1579,CRS270,45,43,95.56
ATT15791,STU1580,CRS261,45,43,95.56
ATT15792,STU1580,CRS262,45,43,95.56
ATT15793,STU1580,CRS263,45,43,95.56
ATT15794,STU1580,CRS264,45,43,95.56
ATT15795,STU1580,CRS265,45,43,95.56
ATT15796,STU1580,CRS266,45,43,95.56
ATT15797,STU1580,CRS267,45,43,95.56
ATT15798,STU1580,CRS268,45,43,95.56
ATT15799,STU1580,CRS269,45,43,95.56
ATT15800,STU1580,CRS270,45,43,95.56
ATT15801,STU1581,CRS261,45,37,82.22
ATT15802,STU1581,CRS262,45,37,82.22
ATT15803,STU1581,CRS263,45,37,82.22
ATT15804,STU1581,CRS264,45,37,82.22
ATT15805,STU1581,CRS265,45,37,82.22
ATT15806,STU1581,CRS266,45,37,82.22
ATT15807,STU1581,CRS267,45,37,82.22
ATT15808,STU1581,CRS268,45,37,82.22
ATT15809,STU1581,CRS269,45,37,82.22
ATT15810,STU1581,CRS270,45,37,82.22
ATT15811,STU1582,CRS261,45,37,82.22
ATT15812,STU1582,CRS262,45,37,82.22
ATT15813,STU1582,CRS263,45,37,82.22
ATT15814,STU1582,CRS264,45,37,82.22
ATT15815,STU1582,CRS265,45,37,82.22
ATT15816,STU1582,CRS266,45,37,82.22
ATT15817,STU1582,CRS267,45,37,82.22
ATT15818,STU1582,CRS268,45,37,82.22
ATT15819,STU1582,CRS269,45,37,82.22
ATT15820,STU1582,CRS270,45,37,82.22
ATT15821,STU1583,CRS261,45,40,88.89
ATT15822,STU1583,CRS262,45,40,88.89
ATT15823,STU1583,CRS263,45,40,88.89
ATT15824,STU1583,CRS264,45,40,88.89
ATT15825,STU1583,CRS265,45,40,88.89
ATT15826,STU1583,CRS266,45,40,88.89
ATT15827,STU1583,CRS267,45,40,88.89
ATT15828,STU1583,CRS268,45,40,88.89
ATT15829,STU1583,CRS269,45,40,88.89
ATT15830,STU1583,CRS270,45,40,88.89
ATT15831,STU1584,CRS261,45,40,88.89
ATT15832,STU1584,CRS262,45,40,88.89
ATT15833,STU1584,CRS263,45,40,88.89
ATT15834,STU1584,CRS264,45,40,88.89
ATT15835,STU1584,CRS265,45,40,88.89
ATT15836,STU1584,CRS266,45,40,88.89
ATT15837,STU1584,CRS267,45,40,88.89
ATT15838,STU1584,CRS268,45,40,88.89
ATT15839,STU1584,CRS269,45,40,88.89
ATT15840,STU1584,CRS270,45,40,88.89
ATT15841,STU1585,CRS261,45,43,95.56
ATT15842,STU1585,CRS262,45,43,95.56
ATT15843,STU1585,CRS263,45,43,95.56
ATT15844,STU1585,CRS264,45,43,95.56
ATT15845,STU1585,CRS265,45,43,95.56
ATT15846,STU1585,CRS266,45,43,95.56
ATT15847,STU1585,CRS267,45,43,95.56
ATT15848,STU1585,CRS268,45,43,95.56
ATT15849,STU1585,CRS269,45,43,95.56
ATT15850,STU1585,CRS270,45,43,95.56
ATT15851,STU1586,CRS261,45,38,84.44
ATT15852,STU1586,CRS262,45,38,84.44
ATT15853,STU1586,CRS263,45,38,84.44
ATT15854,STU1586,CRS264,45,38,84.44
ATT15855,STU1586,CRS265,45,38,84.44
ATT15856,STU1586,CRS266,45,38,84.44
ATT15857,STU1586,CRS267,45,38,84.44
ATT15858,STU1586,CRS268,45,38,84.44
ATT15859,STU1586,CRS269,45,38,84.44
ATT15860,STU1586,CRS270,45,38,84.44
ATT15861,STU1587,CRS261,45,39,86.67
ATT15862,STU1587,CRS262,45,39,86.67
ATT15863,STU1587,CRS263,45,39,86.67
ATT15864,STU1587,CRS264,45,39,86.67
ATT15865,STU1587,CRS265,45,39,86.67
ATT15866,STU1587,CRS266,45,39,86.67
ATT15867,STU1587,CRS267,45,39,86.67
ATT15868,STU1587,CRS268,45,39,86.67
ATT15869,STU1587,CRS269,45,39,86.67
ATT15870,STU1587,CRS270,45,39,86.67
ATT15871,STU1588,CRS261,45,40,88.89
ATT15872,STU1588,CRS262,45,40,88.89
ATT15873,STU1588,CRS263,45,40,88.89
ATT15874,STU1588,CRS264,45,40,88.89
ATT15875,STU1588,CRS265,45,40,88.89
ATT15876,STU1588,CRS266,45,40,88.89
ATT15877,STU1588,CRS267,45,40,88.89
ATT15878,STU1588,CRS268,45,40,88.89
ATT15879,STU1588,CRS269,45,40,88.89
ATT15880,STU1588,CRS270,45,40,88.89
ATT15881,STU1589,CRS261,45,40,88.89
ATT15882,STU1589,CRS262,45,40,88.89
ATT15883,STU1589,CRS263,45,40,88.89
ATT15884,STU1589,CRS264,45,40,88.89
ATT15885,STU1589,CRS265,45,40,88.89
ATT15886,STU1589,CRS266,45,40,88.89
ATT15887,STU1589,CRS267,45,40,88.89
ATT15888,STU1589,CRS268,45,40,88.89
ATT15889,STU1589,CRS269,45,40,88.89
ATT15890,STU1589,CRS270,45,40,88.89
ATT15891,STU1590,CRS261,45,36,80.0
ATT15892,STU1590,CRS262,45,36,80.0
ATT15893,STU1590,CRS263,45,36,80.0
ATT15894,STU1590,CRS264,45,36,80.0
ATT15895,STU1590,CRS265,45,36,80.0
ATT15896,STU1590,CRS266,45,36,80.0
ATT15897,STU1590,CRS267,45,36,80.0
ATT15898,STU1590,CRS268,45,36,80.0
ATT15899,STU1590,CRS269,45,36,80.0
ATT15900,STU1590,CRS270,45,36,80.0
ATT15901,STU1591,CRS261,45,38,84.44
ATT15902,STU1591,CRS262,45,38,84.44
ATT15903,STU1591,CRS263,45,38,84.44
ATT15904,STU1591,CRS264,45,38,84.44
ATT15905,STU1591,CRS265,45,38,84.44
ATT15906,STU1591,CRS266,45,38,84.44
ATT15907,STU1591,CRS267,45,38,84.44
ATT15908,STU1591,CRS268,45,38,84.44
ATT15909,STU1591,CRS269,45,38,84.44
ATT15910,STU1591,CRS270,45,38,84.44
ATT15911,STU1592,CRS261,45,37,82.22
ATT15912,STU1592,CRS262,45,37,82.22
ATT15913,STU1592,CRS263,45,37,82.22
ATT15914,STU1592,CRS264,45,37,82.22
ATT15915,STU1592,CRS265,45,37,82.22
ATT15916,STU1592,CRS266,45,37,82.22
ATT15917,STU1592,CRS267,45,37,82.22
ATT15918,STU1592,CRS268,45,37,82.22
ATT15919,STU1592,CRS269,45,37,82.22
ATT15920,STU1592,CRS270,45,37,82.22
ATT15921,STU1593,CRS261,45,44,97.78
ATT15922,STU1593,CRS262,45,44,97.78
ATT15923,STU1593,CRS263,45,44,97.78
ATT15924,STU1593,CRS264,45,44,97.78
ATT15925,STU1593,CRS265,45,44,97.78
ATT15926,STU1593,CRS266,45,44,97.78
ATT15927,STU1593,CRS267,45,44,97.78
ATT15928,STU1593,CRS268,45,44,97.78
ATT15929,STU1593,CRS269,45,44,97.78
ATT15930,STU1593,CRS270,45,44,97.78
ATT15931,STU1594,CRS261,45,35,77.78
ATT15932,STU1594,CRS262,45,35,77.78
ATT15933,STU1594,CRS263,45,35,77.78
ATT15934,STU1594,CRS264,45,35,77.78
ATT15935,STU1594,CRS265,45,35,77.78
ATT15936,STU1594,CRS266,45,35,77.78
ATT15937,STU1594,CRS267,45,35,77.78
ATT15938,STU1594,CRS268,45,35,77.78
ATT15939,STU1594,CRS269,45,35,77.78
ATT15940,STU1594,CRS270,45,35,77.78
ATT15941,STU1595,CRS261,45,36,80.0
ATT15942,STU1595,CRS262,45,36,80.0
ATT15943,STU1595,CRS263,45,36,80.0
ATT15944,STU1595,CRS264,45,36,80.0
ATT15945,STU1595,CRS265,45,36,80.0
ATT15946,STU1595,CRS266,45,36,80.0
ATT15947,STU1595,CRS267,45,36,80.0
ATT15948,STU1595,CRS268,45,36,80.0
ATT15949,STU1595,CRS269,45,36,80.0
ATT15950,STU1595,CRS270,45,36,80.0
ATT15951,STU1596,CRS261,45,40,88.89
ATT15952,STU1596,CRS262,45,40,88.89
ATT15953,STU1596,CRS263,45,40,88.89
ATT15954,STU1596,CRS264,45,40,88.89
ATT15955,STU1596,CRS265,45,40,88.89
ATT15956,STU1596,CRS266,45,40,88.89
ATT15957,STU1596,CRS267,45,40,88.89
ATT15958,STU1596,CRS268,45,40,88.89
ATT15959,STU1596,CRS269,45,40,88.89
ATT15960,STU1596,CRS270,45,40,88.89
ATT15961,STU1597,CRS261,45,37,82.22
ATT15962,STU1597,CRS262,45,37,82.22
ATT15963,STU1597,CRS263,45,37,82.22
ATT15964,STU1597,CRS264,45,37,82.22
ATT15965,STU1597,CRS265,45,37,82.22
ATT15966,STU1597,CRS266,45,37,82.22
ATT15967,STU1597,CRS267,45,37,82.22
ATT15968,STU1597,CRS268,45,37,82.22
ATT15969,STU1597,CRS269,45,37,82.22
ATT15970,STU1597,CRS270,45,37,82.22
ATT15971,STU1598,CRS261,45,41,91.11
ATT15972,STU1598,CRS262,45,41,91.11
ATT15973,STU1598,CRS263,45,41,91.11
ATT15974,STU1598,CRS264,45,41,91.11
ATT15975,STU1598,CRS265,45,41,91.11
ATT15976,STU1598,CRS266,45,41,91.11
ATT15977,STU1598,CRS267,45,41,91.11
ATT15978,STU1598,CRS268,45,41,91.11
ATT15979,STU1598,CRS269,45,41,91.11
ATT15980,STU1598,CRS270,45,41,91.11
ATT15981,STU1599,CRS261,45,37,82.22
ATT15982,STU1599,CRS262,45,37,82.22
ATT15983,STU1599,CRS263,45,37,82.22
ATT15984,STU1599,CRS264,45,37,82.22
ATT15985,STU1599,CRS265,45,37,82.22
ATT15986,STU1599,CRS266,45,37,82.22
ATT15987,STU1599,CRS267,45,37,82.22
ATT15988,STU1599,CRS268,45,37,82.22
ATT15989,STU1599,CRS269,45,37,82.22
ATT15990,STU1599,CRS270,45,37,82.22
ATT15991,STU1600,CRS261,45,42,93.33
ATT15992,STU1600,CRS262,45,42,93.33
ATT15993,STU1600,CRS263,45,42,93.33
ATT15994,STU1600,CRS264,45,42,93.33
ATT15995,STU1600,CRS265,45,42,93.33
ATT15996,STU1600,CRS266,45,42,93.33
ATT15997,STU1600,CRS267,45,42,93.33
ATT15998,STU1600,CRS268,45,42,93.33
ATT15999,STU1600,CRS269,45,42,93.33
ATT16000,STU1600,CRS270,45,42,93.33
ATT16001,STU1601,CRS261,45,40,88.89
ATT16002,STU1601,CRS262,45,40,88.89
ATT16003,STU1601,CRS263,45,40,88.89
ATT16004,STU1601,CRS264,45,40,88.89
ATT16005,STU1601,CRS265,45,40,88.89
ATT16006,STU1601,CRS266,45,40,88.89
ATT16007,STU1601,CRS267,45,40,88.89
ATT16008,STU1601,CRS268,45,40,88.89
ATT16009,STU1601,CRS269,45,40,88.89
ATT16010,STU1601,CRS270,45,40,88.89
ATT16011,STU1602,CRS261,45,39,86.67
ATT16012,STU1602,CRS262,45,39,86.67
ATT16013,STU1602,CRS263,45,39,86.67
ATT16014,STU1602,CRS264,45,39,86.67
ATT16015,STU1602,CRS265,45,39,86.67
ATT16016,STU1602,CRS266,45,39,86.67
ATT16017,STU1602,CRS267,45,39,86.67
ATT16018,STU1602,CRS268,45,39,86.67
ATT16019,STU1602,CRS269,45,39,86.67
ATT16020,STU1602,CRS270,45,39,86.67
ATT16021,STU1603,CRS261,45,41,91.11
ATT16022,STU1603,CRS262,45,41,91.11
ATT16023,STU1603,CRS263,45,41,91.11
ATT16024,STU1603,CRS264,45,41,91.11
ATT16025,STU1603,CRS265,45,41,91.11
ATT16026,STU1603,CRS266,45,41,91.11
ATT16027,STU1603,CRS267,45,41,91.11
ATT16028,STU1603,CRS268,45,41,91.11
ATT16029,STU1603,CRS269,45,41,91.11
ATT16030,STU1603,CRS270,45,41,91.11
ATT16031,STU1604,CRS261,45,42,93.33
ATT16032,STU1604,CRS262,45,42,93.33
ATT16033,STU1604,CRS263,45,42,93.33
ATT16034,STU1604,CRS264,45,42,93.33
ATT16035,STU1604,CRS265,45,42,93.33
ATT16036,STU1604,CRS266,45,42,93.33
ATT16037,STU1604,CRS267,45,42,93.33
ATT16038,STU1604,CRS268,45,42,93.33
ATT16039,STU1604,CRS269,45,42,93.33
ATT16040,STU1604,CRS270,45,42,93.33
ATT16041,STU1605,CRS261,45,38,84.44
ATT16042,STU1605,CRS262,45,38,84.44
ATT16043,STU1605,CRS263,45,38,84.44
ATT16044,STU1605,CRS264,45,38,84.44
ATT16045,STU1605,CRS265,45,38,84.44
ATT16046,STU1605,CRS266,45,38,84.44
ATT16047,STU1605,CRS267,45,38,84.44
ATT16048,STU1605,CRS268,45,38,84.44
ATT16049,STU1605,CRS269,45,38,84.44
ATT16050,STU1605,CRS270,45,38,84.44
ATT16051,STU1606,CRS261,45,35,77.78
ATT16052,STU1606,CRS262,45,35,77.78
ATT16053,STU1606,CRS263,45,35,77.78
ATT16054,STU1606,CRS264,45,35,77.78
ATT16055,STU1606,CRS265,45,35,77.78
ATT16056,STU1606,CRS266,45,35,77.78
ATT16057,STU1606,CRS267,45,35,77.78
ATT16058,STU1606,CRS268,45,35,77.78
ATT16059,STU1606,CRS269,45,35,77.78
ATT16060,STU1606,CRS270,45,35,77.78
ATT16061,STU1607,CRS261,45,40,88.89
ATT16062,STU1607,CRS262,45,40,88.89
ATT16063,STU1607,CRS263,45,40,88.89
ATT16064,STU1607,CRS264,45,40,88.89
ATT16065,STU1607,CRS265,45,40,88.89
ATT16066,STU1607,CRS266,45,40,88.89
ATT16067,STU1607,CRS267,45,40,88.89
ATT16068,STU1607,CRS268,45,40,88.89
ATT16069,STU1607,CRS269,45,40,88.89
ATT16070,STU1607,CRS270,45,40,88.89
ATT16071,STU1608,CRS261,45,35,77.78
ATT16072,STU1608,CRS262,45,35,77.78
ATT16073,STU1608,CRS263,45,35,77.78
ATT16074,STU1608,CRS264,45,35,77.78
ATT16075,STU1608,CRS265,45,35,77.78
ATT16076,STU1608,CRS266,45,35,77.78
ATT16077,STU1608,CRS267,45,35,77.78
ATT16078,STU1608,CRS268,45,35,77.78
ATT16079,STU1608,CRS269,45,35,77.78
ATT16080,STU1608,CRS270,45,35,77.78
ATT16081,STU1609,CRS261,45,36,80.0
ATT16082,STU1609,CRS262,45,36,80.0
ATT16083,STU1609,CRS263,45,36,80.0
ATT16084,STU1609,CRS264,45,36,80.0
ATT16085,STU1609,CRS265,45,36,80.0
ATT16086,STU1609,CRS266,45,36,80.0
ATT16087,STU1609,CRS267,45,36,80.0
ATT16088,STU1609,CRS268,45,36,80.0
ATT16089,STU1609,CRS269,45,36,80.0
ATT16090,STU1609,CRS270,45,36,80.0
ATT16091,STU1610,CRS261,45,34,75.56
ATT16092,STU1610,CRS262,45,34,75.56
ATT16093,STU1610,CRS263,45,34,75.56
ATT16094,STU1610,CRS264,45,34,75.56
ATT16095,STU1610,CRS265,45,34,75.56
ATT16096,STU1610,CRS266,45,34,75.56
ATT16097,STU1610,CRS267,45,34,75.56
ATT16098,STU1610,CRS268,45,34,75.56
ATT16099,STU1610,CRS269,45,34,75.56
ATT16100,STU1610,CRS270,45,34,75.56
ATT16101,STU1611,CRS261,45,37,82.22
ATT16102,STU1611,CRS262,45,37,82.22
ATT16103,STU1611,CRS263,45,37,82.22
ATT16104,STU1611,CRS264,45,37,82.22
ATT16105,STU1611,CRS265,45,37,82.22
ATT16106,STU1611,CRS266,45,37,82.22
ATT16107,STU1611,CRS267,45,37,82.22
ATT16108,STU1611,CRS268,45,37,82.22
ATT16109,STU1611,CRS269,45,37,82.22
ATT16110,STU1611,CRS270,45,37,82.22
ATT16111,STU1612,CRS261,45,40,88.89
ATT16112,STU1612,CRS262,45,40,88.89
ATT16113,STU1612,CRS263,45,40,88.89
ATT16114,STU1612,CRS264,45,40,88.89
ATT16115,STU1612,CRS265,45,40,88.89
ATT16116,STU1612,CRS266,45,40,88.89
ATT16117,STU1612,CRS267,45,40,88.89
ATT16118,STU1612,CRS268,45,40,88.89
ATT16119,STU1612,CRS269,45,40,88.89
ATT16120,STU1612,CRS270,45,40,88.89
ATT16121,STU1613,CRS261,45,43,95.56
ATT16122,STU1613,CRS262,45,43,95.56
ATT16123,STU1613,CRS263,45,43,95.56
ATT16124,STU1613,CRS264,45,43,95.56
ATT16125,STU1613,CRS265,45,43,95.56
ATT16126,STU1613,CRS266,45,43,95.56
ATT16127,STU1613,CRS267,45,43,95.56
ATT16128,STU1613,CRS268,45,43,95.56
ATT16129,STU1613,CRS269,45,43,95.56
ATT16130,STU1613,CRS270,45,43,95.56
ATT16131,STU1614,CRS261,45,38,84.44
ATT16132,STU1614,CRS262,45,38,84.44
ATT16133,STU1614,CRS263,45,38,84.44
ATT16134,STU1614,CRS264,45,38,84.44
ATT16135,STU1614,CRS265,45,38,84.44
ATT16136,STU1614,CRS266,45,38,84.44
ATT16137,STU1614,CRS267,45,38,84.44
ATT16138,STU1614,CRS268,45,38,84.44
ATT16139,STU1614,CRS269,45,38,84.44
ATT16140,STU1614,CRS270,45,38,84.44
ATT16141,STU1615,CRS261,45,41,91.11
ATT16142,STU1615,CRS262,45,41,91.11
ATT16143,STU1615,CRS263,45,41,91.11
ATT16144,STU1615,CRS264,45,41,91.11
ATT16145,STU1615,CRS265,45,41,91.11
ATT16146,STU1615,CRS266,45,41,91.11
ATT16147,STU1615,CRS267,45,41,91.11
ATT16148,STU1615,CRS268,45,41,91.11
ATT16149,STU1615,CRS269,45,41,91.11
ATT16150,STU1615,CRS270,45,41,91.11
ATT16151,STU1616,CRS261,45,44,97.78
ATT16152,STU1616,CRS262,45,44,97.78
ATT16153,STU1616,CRS263,45,44,97.78
ATT16154,STU1616,CRS264,45,44,97.78
ATT16155,STU1616,CRS265,45,44,97.78
ATT16156,STU1616,CRS266,45,44,97.78
ATT16157,STU1616,CRS267,45,44,97.78
ATT16158,STU1616,CRS268,45,44,97.78
ATT16159,STU1616,CRS269,45,44,97.78
ATT16160,STU1616,CRS270,45,44,97.78
ATT16161,STU1617,CRS261,45,42,93.33
ATT16162,STU1617,CRS262,45,42,93.33
ATT16163,STU1617,CRS263,45,42,93.33
ATT16164,STU1617,CRS264,45,42,93.33
ATT16165,STU1617,CRS265,45,42,93.33
ATT16166,STU1617,CRS266,45,42,93.33
ATT16167,STU1617,CRS267,45,42,93.33
ATT16168,STU1617,CRS268,45,42,93.33
ATT16169,STU1617,CRS269,45,42,93.33
ATT16170,STU1617,CRS270,45,42,93.33
ATT16171,STU1618,CRS261,45,36,80.0
ATT16172,STU1618,CRS262,45,36,80.0
ATT16173,STU1618,CRS263,45,36,80.0
ATT16174,STU1618,CRS264,45,36,80.0
ATT16175,STU1618,CRS265,45,36,80.0
ATT16176,STU1618,CRS266,45,36,80.0
ATT16177,STU1618,CRS267,45,36,80.0
ATT16178,STU1618,CRS268,45,36,80.0
ATT16179,STU1618,CRS269,45,36,80.0
ATT16180,STU1618,CRS270,45,36,80.0
ATT16181,STU1619,CRS261,45,34,75.56
ATT16182,STU1619,CRS262,45,34,75.56
ATT16183,STU1619,CRS263,45,34,75.56
ATT16184,STU1619,CRS264,45,34,75.56
ATT16185,STU1619,CRS265,45,34,75.56
ATT16186,STU1619,CRS266,45,34,75.56
ATT16187,STU1619,CRS267,45,34,75.56
ATT16188,STU1619,CRS268,45,34,75.56
ATT16189,STU1619,CRS269,45,34,75.56
ATT16190,STU1619,CRS270,45,34,75.56
ATT16191,STU1620,CRS261,45,37,82.22
ATT16192,STU1620,CRS262,45,37,82.22
ATT16193,STU1620,CRS263,45,37,82.22
ATT16194,STU1620,CRS264,45,37,82.22
ATT16195,STU1620,CRS265,45,37,82.22
ATT16196,STU1620,CRS266,45,37,82.22
ATT16197,STU1620,CRS267,45,37,82.22
ATT16198,STU1620,CRS268,45,37,82.22
ATT16199,STU1620,CRS269,45,37,82.22
ATT16200,STU1620,CRS270,45,37,82.22
ATT16201,STU1621,CRS271,45,35,77.78
ATT16202,STU1621,CRS272,45,35,77.78
ATT16203,STU1621,CRS273,45,35,77.78
ATT16204,STU1621,CRS274,45,35,77.78
ATT16205,STU1621,CRS275,45,35,77.78
ATT16206,STU1621,CRS276,45,35,77.78
ATT16207,STU1621,CRS277,45,35,77.78
ATT16208,STU1621,CRS278,45,35,77.78
ATT16209,STU1621,CRS279,45,35,77.78
ATT16210,STU1621,CRS280,45,35,77.78
ATT16211,STU1622,CRS271,45,37,82.22
ATT16212,STU1622,CRS272,45,37,82.22
ATT16213,STU1622,CRS273,45,37,82.22
ATT16214,STU1622,CRS274,45,37,82.22
ATT16215,STU1622,CRS275,45,37,82.22
ATT16216,STU1622,CRS276,45,37,82.22
ATT16217,STU1622,CRS277,45,37,82.22
ATT16218,STU1622,CRS278,45,37,82.22
ATT16219,STU1622,CRS279,45,37,82.22
ATT16220,STU1622,CRS280,45,37,82.22
ATT16221,STU1623,CRS271,45,34,75.56
ATT16222,STU1623,CRS272,45,34,75.56
ATT16223,STU1623,CRS273,45,34,75.56
ATT16224,STU1623,CRS274,45,34,75.56
ATT16225,STU1623,CRS275,45,34,75.56
ATT16226,STU1623,CRS276,45,34,75.56
ATT16227,STU1623,CRS277,45,34,75.56
ATT16228,STU1623,CRS278,45,34,75.56
ATT16229,STU1623,CRS279,45,34,75.56
ATT16230,STU1623,CRS280,45,34,75.56
ATT16231,STU1624,CRS271,45,40,88.89
ATT16232,STU1624,CRS272,45,40,88.89
ATT16233,STU1624,CRS273,45,40,88.89
