Fee_ID,Student_ID,Semester,Tuition_Fee,Library_Fee,Exam_Fee,Total_Fee,Amount_Paid,Balance,Status
FEE11191,STU1399,7,90000,3000,2500,95500,95500,0,Paid
FEE11192,STU1399,8,90000,3000,2500,95500,95500,0,Paid
FEE11193,STU1400,1,90000,3000,2500,95500,85771,9729,Partially Paid
FEE11194,STU1400,2,90000,3000,2500,95500,59115,36385,Partially Paid
FEE11195,STU1400,3,90000,3000,2500,95500,95500,0,Paid
FEE11196,STU1400,4,90000,3000,2500,95500,95500,0,Paid
FEE11197,STU1400,5,90000,3000,2500,95500,95500,0,Paid
FEE11198,STU1400,6,90000,3000,2500,95500,95500,0,Paid
FEE11199,STU1400,7,90000,3000,2500,95500,72927,22573,Partially Paid
FEE11200,STU1400,8,90000,3000,2500,95500,95500,0,Paid
FEE11201,STU1401,1,90000,3000,2500,95500,0,95500,Pending
FEE11202,STU1401,2,90000,3000,2500,95500,73942,21558,Partially Paid
FEE11203,STU1401,3,90000,3000,2500,95500,95500,0,Paid
FEE11204,STU1401,4,90000,3000,2500,95500,88135,7365,Partially Paid
FEE11205,STU1401,5,90000,3000,2500,95500,95500,0,Paid
FEE11206,STU1401,6,90000,3000,2500,95500,0,95500,Pending
FEE11207,STU1401,7,90000,3000,2500,95500,82501,12999,Partially Paid
FEE11208,STU1401,8,90000,3000,2500,95500,72812,22688,Partially Paid
FEE11209,STU1402,1,90000,3000,2500,95500,95500,0,Paid
FEE11210,STU1402,2,90000,3000,2500,95500,94028,1472,Partially Paid
FEE11211,STU1402,3,90000,3000,2500,95500,0,95500,Pending
FEE11212,STU1402,4,90000,3000,2500,95500,95500,0,Paid
FEE11213,STU1402,5,90000,3000,2500,95500,95500,0,Paid
FEE11214,STU1402,6,90000,3000,2500,95500,95500,0,Paid
FEE11215,STU1402,7,90000,3000,2500,95500,95500,0,Paid
FEE11216,STU1402,8,90000,3000,2500,95500,95500,0,Paid
FEE11217,STU1403,1,90000,3000,2500,95500,95500,0,Paid
FEE11218,STU1403,2,90000,3000,2500,95500,66095,29405,Partially Paid
FEE11219,STU1403,3,90000,3000,2500,95500,95500,0,Paid
FEE11220,STU1403,4,90000,3000,2500,95500,95500,0,Paid
FEE11221,STU1403,5,90000,3000,2500,95500,95500,0,Paid
FEE11222,STU1403,6,90000,3000,2500,95500,95500,0,Paid
FEE11223,STU1403,7,90000,3000,2500,95500,95500,0,Paid
FEE11224,STU1403,8,90000,3000,2500,95500,76890,18610,Partially Paid
FEE11225,STU1404,1,90000,3000,2500,95500,95500,0,Paid
FEE11226,STU1404,2,90000,3000,2500,95500,95500,0,Paid
FEE11227,STU1404,3,90000,3000,2500,95500,63707,31793,Partially Paid
FEE11228,STU1404,4,90000,3000,2500,95500,52311,43189,Partially Paid
FEE11229,STU1404,5,90000,3000,2500,95500,95500,0,Paid
FEE11230,STU1404,6,90000,3000,2500,95500,79465,16035,Partially Paid
FEE11231,STU1404,7,90000,3000,2500,95500,95500,0,Paid
FEE11232,STU1404,8,90000,3000,2500,95500,92282,3218,Partially Paid
FEE11233,STU1405,1,90000,3000,2500,95500,59407,36093,Partially Paid
FEE11234,STU1405,2,90000,3000,2500,95500,0,95500,Pending
FEE11235,STU1405,3,90000,3000,2500,95500,95500,0,Paid
FEE11236,STU1405,4,90000,3000,2500,95500,95500,0,Paid
FEE11237,STU1405,5,90000,3000,2500,95500,95500,0,Paid
FEE11238,STU1405,6,90000,3000,2500,95500,95500,0,Paid
FEE11239,STU1405,7,90000,3000,2500,95500,95500,0,Paid
FEE11240,STU1405,8,90000,3000,2500,95500,89610,5890,Partially Paid
FEE11241,STU1406,1,90000,3000,2500,95500,95500,0,Paid
FEE11242,STU1406,2,90000,3000,2500,95500,75799,19701,Partially Paid
FEE11243,STU1406,3,90000,3000,2500,95500,95500,0,Paid
FEE11244,STU1406,4,90000,3000,2500,95500,95500,0,Paid
FEE11245,STU1406,5,90000,3000,2500,95500,95500,0,Paid
FEE11246,STU1406,6,90000,3000,2500,95500,73059,22441,Partially Paid
FEE11247,STU1406,7,90000,3000,2500,95500,58001,37499,Partially Paid
FEE11248,STU1406,8,90000,3000,2500,95500,95500,0,Paid
FEE11249,STU1407,1,90000,3000,2500,95500,63522,31978,Partially Paid
FEE11250,STU1407,2,90000,3000,2500,95500,0,95500,Pending
FEE11251,STU1407,3,90000,3000,2500,95500,95500,0,Paid
FEE11252,STU1407,4,90000,3000,2500,95500,85566,9934,Partially Paid
FEE11253,STU1407,5,90000,3000,2500,95500,95500,0,Paid
FEE11254,STU1407,6,90000,3000,2500,95500,95500,0,Paid
FEE11255,STU1407,7,90000,3000,2500,95500,91396,4104,Partially Paid
FEE11256,STU1407,8,90000,3000,2500,95500,95500,0,Paid
FEE11257,STU1408,1,90000,3000,2500,95500,52218,43282,Partially Paid
FEE11258,STU1408,2,90000,3000,2500,95500,95500,0,Paid
FEE11259,STU1408,3,90000,3000,2500,95500,95500,0,Paid
FEE11260,STU1408,4,90000,3000,2500,95500,95500,0,Paid
FEE11261,STU1408,5,90000,3000,2500,95500,95500,0,Paid
FEE11262,STU1408,6,90000,3000,2500,95500,95500,0,Paid
FEE11263,STU1408,7,90000,3000,2500,95500,72168,23332,Partially Paid
FEE11264,STU1408,8,90000,3000,2500,95500,48630,46870,Partially Paid
FEE11265,STU1409,1,90000,3000,2500,95500,60167,35333,Partially Paid
FEE11266,STU1409,2,90000,3000,2500,95500,95500,0,Paid
FEE11267,STU1409,3,90000,3000,2500,95500,95500,0,Paid
FEE11268,STU1409,4,90000,3000,2500,95500,95500,0,Paid
FEE11269,STU1409,5,90000,3000,2500,95500,0,95500,Pending
FEE11270,STU1409,6,90000,3000,2500,95500,83610,11890,Partially Paid
FEE11271,STU1409,7,90000,3000,2500,95500,64447,31053,Partially Paid
FEE11272,STU1409,8,90000,3000,2500,95500,95500,0,Paid
FEE11273,STU1410,1,90000,3000,2500,95500,75631,19869,Partially Paid
FEE11274,STU1410,2,90000,3000,2500,95500,95500,0,Paid
FEE11275,STU1410,3,90000,3000,2500,95500,95500,0,Paid
FEE11276,STU1410,4,90000,3000,2500,95500,78732,16768,Partially Paid
FEE11277,STU1410,5,90000,3000,2500,95500,95500,0,Paid
FEE11278,STU1410,6,90000,3000,2500,95500,95500,0,Paid
FEE11279,STU1410,7,90000,3000,2500,95500,61806,33694,Partially Paid
FEE11280,STU1410,8,90000,3000,2500,95500,95500,0,Paid
FEE11281,STU1411,1,90000,3000,2500,95500,0,95500,Pending
FEE11282,STU1411,2,90000,3000,2500,95500,77064,18436,Partially Paid
FEE11283,STU1411,3,90000,3000,2500,95500,0,95500,Pending
FEE11284,STU1411,4,90000,3000,2500,95500,56835,38665,Partially Paid
FEE11285,STU1411,5,90000,3000,2500,95500,95500,0,Paid
FEE11286,STU1411,6,90000,3000,2500,95500,95500,0,Paid
FEE11287,STU1411,7,90000,3000,2500,95500,95500,0,Paid
FEE11288,STU1411,8,90000,3000,2500,95500,95500,0,Paid
FEE11289,STU1412,1,90000,3000,2500,95500,95500,0,Paid
FEE11290,STU1412,2,90000,3000,2500,95500,90316,5184,Partially Paid
FEE11291,STU1412,3,90000,3000,2500,95500,95500,0,Paid
FEE11292,STU1412,4,90000,3000,2500,95500,80351,15149,Partially Paid
FEE11293,STU1412,5,90000,3000,2500,95500,95500,0,Paid
FEE11294,STU1412,6,90000,3000,2500,95500,81537,13963,Partially Paid
FEE11295,STU1412,7,90000,3000,2500,95500,95500,0,Paid
FEE11296,STU1412,8,90000,3000,2500,95500,0,95500,Pending
FEE11297,STU1413,1,90000,3000,2500,95500,95500,0,Paid
FEE11298,STU1413,2,90000,3000,2500,95500,95500,0,Paid
FEE11299,STU1413,3,90000,3000,2500,95500,95500,0,Paid
FEE11300,STU1413,4,90000,3000,2500,95500,85850,9650,Partially Paid
FEE11301,STU1413,5,90000,3000,2500,95500,95500,0,Paid
FEE11302,STU1413,6,90000,3000,2500,95500,95500,0,Paid
FEE11303,STU1413,7,90000,3000,2500,95500,0,95500,Pending
FEE11304,STU1413,8,90000,3000,2500,95500,95500,0,Paid
FEE11305,STU1414,1,90000,3000,2500,95500,95500,0,Paid
FEE11306,STU1414,2,90000,3000,2500,95500,95500,0,Paid
FEE11307,STU1414,3,90000,3000,2500,95500,95500,0,Paid
FEE11308,STU1414,4,90000,3000,2500,95500,95500,0,Paid
FEE11309,STU1414,5,90000,3000,2500,95500,76054,19446,Partially Paid
FEE11310,STU1414,6,90000,3000,2500,95500,53445,42055,Partially Paid
FEE11311,STU1414,7,90000,3000,2500,95500,95500,0,Paid
FEE11312,STU1414,8,90000,3000,2500,95500,95500,0,Paid
FEE11313,STU1415,1,90000,3000,2500,95500,95500,0,Paid
FEE11314,STU1415,2,90000,3000,2500,95500,95500,0,Paid
FEE11315,STU1415,3,90000,3000,2500,95500,65576,29924,Partially Paid
FEE11316,STU1415,4,90000,3000,2500,95500,95500,0,Paid
FEE11317,STU1415,5,90000,3000,2500,95500,0,95500,Pending
FEE11318,STU1415,6,90000,3000,2500,95500,95500,0,Paid
FEE11319,STU1415,7,90000,3000,2500,95500,62056,33444,Partially Paid
FEE11320,STU1415,8,90000,3000,2500,95500,95500,0,Paid
FEE11321,STU1416,1,90000,3000,2500,95500,95500,0,Paid
FEE11322,STU1416,2,90000,3000,2500,95500,0,95500,Pending
FEE11323,STU1416,3,90000,3000,2500,95500,95500,0,Paid
FEE11324,STU1416,4,90000,3000,2500,95500,93260,2240,Partially Paid
FEE11325,STU1416,5,90000,3000,2500,95500,95500,0,Paid
FEE11326,STU1416,6,90000,3000,2500,95500,95500,0,Paid
FEE11327,STU1416,7,90000,3000,2500,95500,95500,0,Paid
FEE11328,STU1416,8,90000,3000,2500,95500,0,95500,Pending
FEE11329,STU1417,1,90000,3000,2500,95500,82364,13136,Partially Paid
FEE11330,STU1417,2,90000,3000,2500,95500,95500,0,Paid
FEE11331,STU1417,3,90000,3000,2500,95500,0,95500,Pending
FEE11332,STU1417,4,90000,3000,2500,95500,95500,0,Paid
FEE11333,STU1417,5,90000,3000,2500,95500,95500,0,Paid
FEE11334,STU1417,6,90000,3000,2500,95500,95500,0,Paid
FEE11335,STU1417,7,90000,3000,2500,95500,95500,0,Paid
FEE11336,STU1417,8,90000,3000,2500,95500,95500,0,Paid
FEE11337,STU1418,1,90000,3000,2500,95500,95500,0,Paid
FEE11338,STU1418,2,90000,3000,2500,95500,0,95500,Pending
FEE11339,STU1418,3,90000,3000,2500,95500,0,95500,Pending
FEE11340,STU1418,4,90000,3000,2500,95500,56877,38623,Partially Paid
FEE11341,STU1418,5,90000,3000,2500,95500,95500,0,Paid
FEE11342,STU1418,6,90000,3000,2500,95500,95500,0,Paid
FEE11343,STU1418,7,90000,3000,2500,95500,95500,0,Paid
FEE11344,STU1418,8,90000,3000,2500,95500,95500,0,Paid
FEE11345,STU1419,1,90000,3000,2500,95500,95500,0,Paid
FEE11346,STU1419,2,90000,3000,2500,95500,0,95500,Pending
FEE11347,STU1419,3,90000,3000,2500,95500,95500,0,Paid
FEE11348,STU1419,4,90000,3000,2500,95500,95500,0,Paid
FEE11349,STU1419,5,90000,3000,2500,95500,95500,0,Paid
FEE11350,STU1419,6,90000,3000,2500,95500,95500,0,Paid
FEE11351,STU1419,7,90000,3000,2500,95500,68296,27204,Partially Paid
FEE11352,STU1419,8,90000,3000,2500,95500,95500,0,Paid
FEE11353,STU1420,1,90000,3000,2500,95500,68371,27129,Partially Paid
FEE11354,STU1420,2,90000,3000,2500,95500,0,95500,Pending
FEE11355,STU1420,3,90000,3000,2500,95500,95500,0,Paid
FEE11356,STU1420,4,90000,3000,2500,95500,95500,0,Paid
FEE11357,STU1420,5,90000,3000,2500,95500,95500,0,Paid
FEE11358,STU1420,6,90000,3000,2500,95500,95500,0,Paid
FEE11359,STU1420,7,90000,3000,2500,95500,95500,0,Paid
FEE11360,STU1420,8,90000,3000,2500,95500,95500,0,Paid
FEE11361,STU1421,1,90000,3000,2500,95500,95500,0,Paid
FEE11362,STU1421,2,90000,3000,2500,95500,76501,18999,Partially Paid
FEE11363,STU1421,3,90000,3000,2500,95500,95500,0,Paid
FEE11364,STU1421,4,90000,3000,2500,95500,95500,0,Paid
FEE11365,STU1421,5,90000,3000,2500,95500,95500,0,Paid
FEE11366,STU1421,6,90000,3000,2500,95500,0,95500,Pending
FEE11367,STU1421,7,90000,3000,2500,95500,95500,0,Paid
FEE11368,STU1421,8,90000,3000,2500,95500,95500,0,Paid
FEE11369,STU1422,1,90000,3000,2500,95500,95500,0,Paid
FEE11370,STU1422,2,90000,3000,2500,95500,95500,0,Paid
FEE11371,STU1422,3,90000,3000,2500,95500,57096,38404,Partially Paid
FEE11372,STU1422,4,90000,3000,2500,95500,95500,0,Paid
FEE11373,STU1422,5,90000,3000,2500,95500,0,95500,Pending
FEE11374,STU1422,6,90000,3000,2500,95500,95500,0,Paid
FEE11375,STU1422,7,90000,3000,2500,95500,71303,24197,Partially Paid
FEE11376,STU1422,8,90000,3000,2500,95500,95500,0,Paid
FEE11377,STU1423,1,90000,3000,2500,95500,91483,4017,Partially Paid
FEE11378,STU1423,2,90000,3000,2500,95500,95500,0,Paid
FEE11379,STU1423,3,90000,3000,2500,95500,69519,25981,Partially Paid
FEE11380,STU1423,4,90000,3000,2500,95500,95500,0,Paid
FEE11381,STU1423,5,90000,3000,2500,95500,95500,0,Paid
FEE11382,STU1423,6,90000,3000,2500,95500,54656,40844,Partially Paid
FEE11383,STU1423,7,90000,3000,2500,95500,95500,0,Paid
FEE11384,STU1423,8,90000,3000,2500,95500,85334,10166,Partially Paid
FEE11385,STU1424,1,90000,3000,2500,95500,95500,0,Paid
FEE11386,STU1424,2,90000,3000,2500,95500,95500,0,Paid
FEE11387,STU1424,3,90000,3000,2500,95500,95500,0,Paid
FEE11388,STU1424,4,90000,3000,2500,95500,79913,15587,Partially Paid
FEE11389,STU1424,5,90000,3000,2500,95500,0,95500,Pending
FEE11390,STU1424,6,90000,3000,2500,95500,95500,0,Paid
FEE11391,STU1424,7,90000,3000,2500,95500,95500,0,Paid
FEE11392,STU1424,8,90000,3000,2500,95500,95500,0,Paid
FEE11393,STU1425,1,90000,3000,2500,95500,95500,0,Paid
FEE11394,STU1425,2,90000,3000,2500,95500,95500,0,Paid
FEE11395,STU1425,3,90000,3000,2500,95500,95500,0,Paid
FEE11396,STU1425,4,90000,3000,2500,95500,95500,0,Paid
FEE11397,STU1425,5,90000,3000,2500,95500,95500,0,Paid
FEE11398,STU1425,6,90000,3000,2500,95500,95500,0,Paid
FEE11399,STU1425,7,90000,3000,2500,95500,95500,0,Paid
FEE11400,STU1425,8,90000,3000,2500,95500,95500,0,Paid
FEE11401,STU1426,1,90000,3000,2500,95500,95500,0,Paid
FEE11402,STU1426,2,90000,3000,2500,95500,93873,1627,Partially Paid
FEE11403,STU1426,3,90000,3000,2500,95500,95500,0,Paid
FEE11404,STU1426,4,90000,3000,2500,95500,95500,0,Paid
FEE11405,STU1426,5,90000,3000,2500,95500,62101,33399,Partially Paid
FEE11406,STU1426,6,90000,3000,2500,95500,95500,0,Paid
FEE11407,STU1426,7,90000,3000,2500,95500,55485,40015,Partially Paid
FEE11408,STU1426,8,90000,3000,2500,95500,95500,0,Paid
FEE11409,STU1427,1,90000,3000,2500,95500,90000,5500,Partially Paid
FEE11410,STU1427,2,90000,3000,2500,95500,95500,0,Paid
FEE11411,STU1427,3,90000,3000,2500,95500,71037,24463,Partially Paid
FEE11412,STU1427,4,90000,3000,2500,95500,95500,0,Paid
FEE11413,STU1427,5,90000,3000,2500,95500,95500,0,Paid
FEE11414,STU1427,6,90000,3000,2500,95500,95500,0,Paid
FEE11415,STU1427,7,90000,3000,2500,95500,95500,0,Paid
FEE11416,STU1427,8,90000,3000,2500,95500,95500,0,Paid
FEE11417,STU1428,1,90000,3000,2500,95500,95500,0,Paid
FEE11418,STU1428,2,90000,3000,2500,95500,50099,45401,Partially Paid
FEE11419,STU1428,3,90000,3000,2500,95500,95500,0,Paid
FEE11420,STU1428,4,90000,3000,2500,95500,95500,0,Paid
FEE11421,STU1428,5,90000,3000,2500,95500,95500,0,Paid
FEE11422,STU1428,6,90000,3000,2500,95500,0,95500,Pending
FEE11423,STU1428,7,90000,3000,2500,95500,52796,42704,Partially Paid
FEE11424,STU1428,8,90000,3000,2500,95500,95500,0,Paid
FEE11425,STU1429,1,90000,3000,2500,95500,93678,1822,Partially Paid
FEE11426,STU1429,2,90000,3000,2500,95500,95500,0,Paid
FEE11427,STU1429,3,90000,3000,2500,95500,90827,4673,Partially Paid
FEE11428,STU1429,4,90000,3000,2500,95500,70556,24944,Partially Paid
FEE11429,STU1429,5,90000,3000,2500,95500,95500,0,Paid
FEE11430,STU1429,6,90000,3000,2500,95500,0,95500,Pending
FEE11431,STU1429,7,90000,3000,2500,95500,79505,15995,Partially Paid
FEE11432,STU1429,8,90000,3000,2500,95500,95500,0,Paid
FEE11433,STU1430,1,90000,3000,2500,95500,86830,8670,Partially Paid
FEE11434,STU1430,2,90000,3000,2500,95500,95500,0,Paid
FEE11435,STU1430,3,90000,3000,2500,95500,95500,0,Paid
FEE11436,STU1430,4,90000,3000,2500,95500,95500,0,Paid
FEE11437,STU1430,5,90000,3000,2500,95500,0,95500,Pending
FEE11438,STU1430,6,90000,3000,2500,95500,95500,0,Paid
FEE11439,STU1430,7,90000,3000,2500,95500,95500,0,Paid
FEE11440,STU1430,8,90000,3000,2500,95500,95500,0,Paid
FEE11441,STU1431,1,90000,3000,2500,95500,0,95500,Pending
FEE11442,STU1431,2,90000,3000,2500,95500,70923,24577,Partially Paid
FEE11443,STU1431,3,90000,3000,2500,95500,50190,45310,Partially Paid
FEE11444,STU1431,4,90000,3000,2500,95500,95500,0,Paid
FEE11445,STU1431,5,90000,3000,2500,95500,95500,0,Paid
FEE11446,STU1431,6,90000,3000,2500,95500,93260,2240,Partially Paid
FEE11447,STU1431,7,90000,3000,2500,95500,95500,0,Paid
FEE11448,STU1431,8,90000,3000,2500,95500,95500,0,Paid
FEE11449,STU1432,1,90000,3000,2500,95500,95500,0,Paid
FEE11450,STU1432,2,90000,3000,2500,95500,95500,0,Paid
FEE11451,STU1432,3,90000,3000,2500,95500,0,95500,Pending
FEE11452,STU1432,4,90000,3000,2500,95500,95500,0,Paid
FEE11453,STU1432,5,90000,3000,2500,95500,95500,0,Paid
FEE11454,STU1432,6,90000,3000,2500,95500,58477,37023,Partially Paid
FEE11455,STU1432,7,90000,3000,2500,95500,0,95500,Pending
FEE11456,STU1432,8,90000,3000,2500,95500,0,95500,Pending
FEE11457,STU1433,1,90000,3000,2500,95500,95500,0,Paid
FEE11458,STU1433,2,90000,3000,2500,95500,95500,0,Paid
FEE11459,STU1433,3,90000,3000,2500,95500,92057,3443,Partially Paid
FEE11460,STU1433,4,90000,3000,2500,95500,95500,0,Paid
FEE11461,STU1433,5,90000,3000,2500,95500,81305,14195,Partially Paid
FEE11462,STU1433,6,90000,3000,2500,95500,95500,0,Paid
FEE11463,STU1433,7,90000,3000,2500,95500,95500,0,Paid
FEE11464,STU1433,8,90000,3000,2500,95500,86402,9098,Partially Paid
FEE11465,STU1434,1,90000,3000,2500,95500,95500,0,Paid
FEE11466,STU1434,2,90000,3000,2500,95500,60946,34554,Partially Paid
FEE11467,STU1434,3,90000,3000,2500,95500,95500,0,Paid
FEE11468,STU1434,4,90000,3000,2500,95500,86361,9139,Partially Paid
FEE11469,STU1434,5,90000,3000,2500,95500,91629,3871,Partially Paid
FEE11470,STU1434,6,90000,3000,2500,95500,95500,0,Paid
FEE11471,STU1434,7,90000,3000,2500,95500,59700,35800,Partially Paid
FEE11472,STU1434,8,90000,3000,2500,95500,95500,0,Paid
FEE11473,STU1435,1,90000,3000,2500,95500,95500,0,Paid
FEE11474,STU1435,2,90000,3000,2500,95500,95500,0,Paid
FEE11475,STU1435,3,90000,3000,2500,95500,95500,0,Paid
FEE11476,STU1435,4,90000,3000,2500,95500,95500,0,Paid
FEE11477,STU1435,5,90000,3000,2500,95500,84705,10795,Partially Paid
FEE11478,STU1435,6,90000,3000,2500,95500,95500,0,Paid
FEE11479,STU1435,7,90000,3000,2500,95500,57868,37632,Partially Paid
FEE11480,STU1435,8,90000,3000,2500,95500,95500,0,Paid
FEE11481,STU1436,1,90000,3000,2500,95500,95500,0,Paid
FEE11482,STU1436,2,90000,3000,2500,95500,95500,0,Paid
FEE11483,STU1436,3,90000,3000,2500,95500,95500,0,Paid
FEE11484,STU1436,4,90000,3000,2500,95500,95500,0,Paid
FEE11485,STU1436,5,90000,3000,2500,95500,95500,0,Paid
FEE11486,STU1436,6,90000,3000,2500,95500,77039,18461,Partially Paid
FEE11487,STU1436,7,90000,3000,2500,95500,0,95500,Pending
FEE11488,STU1436,8,90000,3000,2500,95500,0,95500,Pending
FEE11489,STU1437,1,90000,3000,2500,95500,95500,0,Paid
FEE11490,STU1437,2,90000,3000,2500,95500,95500,0,Paid
FEE11491,STU1437,3,90000,3000,2500,95500,0,95500,Pending
FEE11492,STU1437,4,90000,3000,2500,95500,95500,0,Paid
FEE11493,STU1437,5,90000,3000,2500,95500,95500,0,Paid
FEE11494,STU1437,6,90000,3000,2500,95500,51960,43540,Partially Paid
FEE11495,STU1437,7,90000,3000,2500,95500,95500,0,Paid
FEE11496,STU1437,8,90000,3000,2500,95500,95500,0,Paid
FEE11497,STU1438,1,90000,3000,2500,95500,81407,14093,Partially Paid
FEE11498,STU1438,2,90000,3000,2500,95500,62794,32706,Partially Paid
FEE11499,STU1438,3,90000,3000,2500,95500,84865,10635,Partially Paid
FEE11500,STU1438,4,90000,3000,2500,95500,95500,0,Paid
FEE11501,STU1438,5,90000,3000,2500,95500,95500,0,Paid
FEE11502,STU1438,6,90000,3000,2500,95500,95500,0,Paid
FEE11503,STU1438,7,90000,3000,2500,95500,75182,20318,Partially Paid
FEE11504,STU1438,8,90000,3000,2500,95500,95500,0,Paid
FEE11505,STU1439,1,90000,3000,2500,95500,95500,0,Paid
FEE11506,STU1439,2,90000,3000,2500,95500,0,95500,Pending
FEE11507,STU1439,3,90000,3000,2500,95500,95500,0,Paid
FEE11508,STU1439,4,90000,3000,2500,95500,95500,0,Paid
FEE11509,STU1439,5,90000,3000,2500,95500,69671,25829,Partially Paid
FEE11510,STU1439,6,90000,3000,2500,95500,95500,0,Paid
FEE11511,STU1439,7,90000,3000,2500,95500,95500,0,Paid
FEE11512,STU1439,8,90000,3000,2500,95500,95500,0,Paid
FEE11513,STU1440,1,90000,3000,2500,95500,75939,19561,Partially Paid
FEE11514,STU1440,2,90000,3000,2500,95500,95500,0,Paid
FEE11515,STU1440,3,90000,3000,2500,95500,95500,0,Paid
FEE11516,STU1440,4,90000,3000,2500,95500,0,95500,Pending
FEE11517,STU1440,5,90000,3000,2500,95500,95500,0,Paid
FEE11518,STU1440,6,90000,3000,2500,95500,63399,32101,Partially Paid
FEE11519,STU1440,7,90000,3000,2500,95500,77451,18049,Partially Paid
FEE11520,STU1440,8,90000,3000,2500,95500,95500,0,Paid
FEE11521,STU1441,1,90000,3000,2500,95500,95500,0,Paid
FEE11522,STU1441,2,90000,3000,2500,95500,0,95500,Pending
FEE11523,STU1441,3,90000,3000,2500,95500,95500,0,Paid
FEE11524,STU1441,4,90000,3000,2500,95500,95500,0,Paid
FEE11525,STU1441,5,90000,3000,2500,95500,95500,0,Paid
FEE11526,STU1441,6,90000,3000,2500,95500,95500,0,Paid
FEE11527,STU1441,7,90000,3000,2500,95500,0,95500,Pending
FEE11528,STU1441,8,90000,3000,2500,95500,0,95500,Pending
FEE11529,STU1442,1,90000,3000,2500,95500,95500,0,Paid
FEE11530,STU1442,2,90000,3000,2500,95500,95500,0,Paid
FEE11531,STU1442,3,90000,3000,2500,95500,95500,0,Paid
FEE11532,STU1442,4,90000,3000,2500,95500,56894,38606,Partially Paid
FEE11533,STU1442,5,90000,3000,2500,95500,0,95500,Pending
FEE11534,STU1442,6,90000,3000,2500,95500,95500,0,Paid
FEE11535,STU1442,7,90000,3000,2500,95500,95500,0,Paid
FEE11536,STU1442,8,90000,3000,2500,95500,95500,0,Paid
FEE11537,STU1443,1,90000,3000,2500,95500,95500,0,Paid
FEE11538,STU1443,2,90000,3000,2500,95500,95500,0,Paid
FEE11539,STU1443,3,90000,3000,2500,95500,0,95500,Pending
FEE11540,STU1443,4,90000,3000,2500,95500,0,95500,Pending
FEE11541,STU1443,5,90000,3000,2500,95500,73542,21958,Partially Paid
FEE11542,STU1443,6,90000,3000,2500,95500,95500,0,Paid
FEE11543,STU1443,7,90000,3000,2500,95500,0,95500,Pending
FEE11544,STU1443,8,90000,3000,2500,95500,95500,0,Paid
FEE11545,STU1444,1,90000,3000,2500,95500,95500,0,Paid
FEE11546,STU1444,2,90000,3000,2500,95500,89347,6153,Partially Paid
FEE11547,STU1444,3,90000,3000,2500,95500,95500,0,Paid
FEE11548,STU1444,4,90000,3000,2500,95500,0,95500,Pending
FEE11549,STU1444,5,90000,3000,2500,95500,95500,0,Paid
FEE11550,STU1444,6,90000,3000,2500,95500,95500,0,Paid
FEE11551,STU1444,7,90000,3000,2500,95500,95500,0,Paid
FEE11552,STU1444,8,90000,3000,2500,95500,95500,0,Paid
FEE11553,STU1445,1,90000,3000,2500,95500,95500,0,Paid
FEE11554,STU1445,2,90000,3000,2500,95500,95500,0,Paid
FEE11555,STU1445,3,90000,3000,2500,95500,95500,0,Paid
FEE11556,STU1445,4,90000,3000,2500,95500,86774,8726,Partially Paid
FEE11557,STU1445,5,90000,3000,2500,95500,75069,20431,Partially Paid
FEE11558,STU1445,6,90000,3000,2500,95500,95500,0,Paid
FEE11559,STU1445,7,90000,3000,2500,95500,65721,29779,Partially Paid
FEE11560,STU1445,8,90000,3000,2500,95500,52217,43283,Partially Paid
FEE11561,STU1446,1,90000,3000,2500,95500,95500,0,Paid
FEE11562,STU1446,2,90000,3000,2500,95500,95500,0,Paid
FEE11563,STU1446,3,90000,3000,2500,95500,0,95500,Pending
FEE11564,STU1446,4,90000,3000,2500,95500,68601,26899,Partially Paid
FEE11565,STU1446,5,90000,3000,2500,95500,95500,0,Paid
FEE11566,STU1446,6,90000,3000,2500,95500,95500,0,Paid
FEE11567,STU1446,7,90000,3000,2500,95500,76832,18668,Partially Paid
FEE11568,STU1446,8,90000,3000,2500,95500,95500,0,Paid
FEE11569,STU1447,1,90000,3000,2500,95500,95500,0,Paid
FEE11570,STU1447,2,90000,3000,2500,95500,95500,0,Paid
FEE11571,STU1447,3,90000,3000,2500,95500,95500,0,Paid
FEE11572,STU1447,4,90000,3000,2500,95500,95500,0,Paid
FEE11573,STU1447,5,90000,3000,2500,95500,95500,0,Paid
